,1,2
Dgcr8,13.31259938,13.31259938
Trmt2a,13.31259938,13.31259938
Arl6,13.31259938,11.1262651292077
Crybg3,13.31259938,13.31259938
Mina,13.31259938,13.31259938
Cpox,13.31259938,13.31259938
Cldnd1,13.31259938,13.31259938
St3gal6,13.31259938,13.31259938
Cmss1,11.2175189839148,10.8686163054441
Tbc1d23,13.31259938,13.31259938
Klhl22,13.31259938,13.31259938
Nit2,13.31259938,13.31259938
Tomm70a,13.31259938,13.31259938
Slc7a4,11.6557247488799,11.9443189893665
Tfg,13.31259938,13.31259938
P2rx6,9.60461522163872,8.42975774423775
Thap7,11.9943295310203,13.31259938
Lztr1,13.31259938,13.31259938
Snap29,13.31259938,13.31259938
Sdf2l1,13.31259938,13.31259938
Dlg1,13.31259938,13.31259938
Ppil2,13.31259938,13.31259938
Senp5,13.31259938,13.31259938
Ncbp2,13.31259938,13.31259938
Top3b,13.31259938,13.31259938
Pak2,13.31259938,13.31259938
Wdr53,13.31259938,11.9539553493612
Fgd4,13.31259938,13.31259938
Dnm1l,13.31259938,13.31259938
Tnk2,13.31259938,13.31259938
Yars2,13.31259938,13.31259938
B4galt4,13.31259938,13.31259938
Tfrc,13.31259938,13.31259938
Arhgap31,13.31259938,13.31259938
Fyttd1,13.31259938,13.31259938
Lrch3,13.31259938,13.31259938
Lmln,11.3895879815648,11.1652097190771
Osbpl11,13.31259938,13.31259938
Snx4,13.31259938,13.31259938
Zfp148,13.31259938,13.31259938
Gsk3b,13.31259938,13.31259938
Umps,13.31259938,13.31259938
Fstl1,11.1118386964187,10.5850729818418
Itgb5,13.31259938,13.31259938
Cyp2ab1,13.31259938,13.31259938
Abcc5,13.31259938,13.31259938
Rabl3,11.5072444350191,11.6699503645119
Gtf2e1,11.9427915577535,11.5863317784612
Hcls1,13.31259938,13.31259938
Ccdc14,9.41787189500465,9.65025221244137
Mylk,11.8161520782562,11.5453183831527
Iqcb1,13.31259938,13.31259938
Eaf2,9.08274194647614,7.14857552844323
Clcn2,8.11951635727034,10.1028128728325
Pdia5,11.8583524404661,13.31259938
Dirc2,13.31259938,13.31259938
Hspbap1,4.06859228165255,10.7652503310105
Ehhadh,11.1485215419778,11.0221126493525
Senp2,13.31259938,13.31259938
Tmem41a,11.5209579083891,13.31259938
D16Ertd472e,13.31259938,13.31259938
Usp25,13.31259938,13.31259938
Fetub,10.5863779142953,9.7232453320971
Samsn1,13.31259938,13.31259938
Rfc4,13.31259938,13.31259938
Eif4a2,13.31259938,13.31259938
Mrpl39,13.31259938,13.31259938
Atp5j,13.31259938,13.31259938
App,13.31259938,13.31259938
Adamts1,11.9170933598816,13.31259938
Adamts5,10.3002212289547,10.1670168915343
Ets2,13.31259938,13.31259938
Dscr3,13.31259938,13.31259938
Slc15a2,13.31259938,13.31259938
Ildr1,6.98406568488304,8.13386659968039
Cd86,13.31259938,13.31259938
Kpna1,13.31259938,13.31259938
Parp9,13.31259938,13.31259938
Arl13b,13.31259938,13.31259938
Pros1,13.31259938,13.31259938
Psmg1,13.31259938,13.31259938
Brwd1,13.31259938,13.31259938
Ripply3,11.8338400354755,11.4206455595921
Chaf1b,11.4323033482664,13.31259938
Dopey2,13.31259938,13.31259938
Cbr3,11.9650334167894,13.31259938
Setd4,11.156450535656,11.3009600326551
Rcan1,13.31259938,13.31259938
Runx1,13.31259938,13.31259938
Atp5o,13.31259938,13.31259938
Itsn1,13.31259938,13.31259938
Donson,13.31259938,13.31259938
Son,13.31259938,13.31259938
Gart,13.31259938,13.31259938
Tmem50b,13.31259938,13.31259938
Ifngr2,13.31259938,13.31259938
Ifnar1,13.31259938,13.31259938
Ifnar2,13.31259938,13.31259938
X1110004E09Rik,11.9529440214054,13.31259938
Synj1,13.31259938,13.31259938
Paxbp1,13.31259938,13.31259938
Mis18a,13.31259938,13.31259938
Sod1,13.31259938,13.31259938
Scaf4,13.31259938,13.31259938
Adcy6,11.4546257138328,11.1643361899879
Enah,8.03793228014209,9.40313748114904
Lmbr1l,13.31259938,13.31259938
Prpf40b,13.31259938,13.31259938
Fmnl3,13.31259938,13.31259938
Nckap5l,6.03190862329789,11.2417374646412
Tmbim6,13.31259938,13.31259938
Racgap1,13.31259938,13.31259938
Smarcd1,13.31259938,13.31259938
Gpd1,7.44175048352254,10.6135123249115
Cox14,13.31259938,13.31259938
Cers5,13.31259938,13.31259938
Lima1,13.31259938,13.31259938
Dip2b,13.31259938,13.31259938
Atf1,13.31259938,13.31259938
Slc11a2,13.31259938,13.31259938
Cela1,13.31259938,13.31259938
Nr4a1,13.31259938,13.31259938
Krt7,10.90672147434,10.9129756227345
Krt18,9.61488226473546,10.6699939023705
Csad,13.31259938,13.31259938
Soat2,10.9750663378812,11.1520509201862
Igfbp6,11.8882863801216,10.9660717683328
Prr13,13.31259938,13.31259938
Calcoco1,13.31259938,13.31259938
Rttn,11.0046495743989,10.9810317138861
Cdkn1a,13.31259938,13.31259938
Nus1,13.31259938,13.31259938
Cep89,13.31259938,11.8404175070496
Mospd1,13.31259938,13.31259938
Cxcl13,13.31259938,13.31259938
Gtf2ird1,13.31259938,13.31259938
Noct,13.31259938,13.31259938
Abcc1,13.31259938,13.31259938
Ndufa5,13.31259938,13.31259938
Fhl1,11.6025451336779,13.31259938
Msrb2,13.31259938,13.31259938
Rfc2,13.31259938,13.31259938
Denr,13.31259938,13.31259938
Prmt5,13.31259938,13.31259938
Sympk,13.31259938,13.31259938
Gzma,11.8728624304118,13.31259938
Reg2,10.6325862707279,11.4780147212226
Nagpa,13.31259938,13.31259938
Wrb,13.31259938,13.31259938
Rpp14,13.31259938,13.31259938
Gps2,13.31259938,13.31259938
Bsg,13.31259938,13.31259938
Vwa5a,13.31259938,13.31259938
P3h3,11.3880922404915,11.1660827195782
Il15ra,13.31259938,13.31259938
Serping1,13.31259938,13.31259938
Kcnk5,11.355552919893,10.720786741742
Parp3,13.31259938,13.31259938
Slc26a6,13.31259938,13.31259938
Acy1,13.31259938,13.31259938
Frs3,13.31259938,7.37082510429217
Creld2,13.31259938,13.31259938
Cd4,13.31259938,13.31259938
Twf2,13.31259938,13.31259938
Zfp605,10.9108939175967,9.0261688835951
March5,10.5493861034395,10.3301285631
Dtwd1,11.6476216978452,9.65771997173622
Wfdc1,8.4867727432843,11.1352089382108
Mx2,13.31259938,13.31259938
Poc1a,11.4794201235074,3.94382982558269
Trip6,13.31259938,13.31259938
Clec4n,13.31259938,13.31259938
Agap3,13.31259938,13.31259938
Tmem176a,13.31259938,13.31259938
Slc17a9,13.31259938,11.7372863699887
Tpi1,13.31259938,13.31259938
Rab12,13.31259938,13.31259938
Celsr3,9.15487896934225,5.86989528676896
Pcbp4,13.31259938,13.31259938
Cdca3,13.31259938,13.31259938
Fam132a,13.31259938,13.31259938
Ccndbp1,13.31259938,13.31259938
Ogfod2,13.31259938,13.31259938
Mrps23,13.31259938,13.31259938
Rhebl1,11.1678271373726,10.6785845339467
Sfi1,11.8578122207161,11.400756881487
Pigx,13.31259938,13.31259938
Pisd.ps2,11.8255758001613,11.9559758809343
Tiam2,10.1670168915343,9.55748729769696
Synj2,11.515488151414,13.31259938
Rps6ka2,11.0545326111122,11.5479998850734
Park2,13.31259938,11.7153872141769
Agpat4,13.31259938,13.31259938
Igf2r,7.88514111959724,11.4975668491498
Acat2,11.8717926067063,13.31259938
Lnpep,13.31259938,13.31259938
Pde10a,10.3409926238606,9.95910827935337
X1700010I14Rik,8.81531493127308,8.58926052805259
Zfp54,10.7231614106699,10.9233393291373
Phf10,13.31259938,13.31259938
Thbs2,10.3970961179289,8.60479743239951
Smoc2,9.92444461371251,9.37018212451411
Zfp51,11.72903924783,11.6051224446995
Mmp25,10.3926275867203,8.97925683127482
Hcfc1r1,13.31259938,13.31259938
Tnfrsf12a,13.31259938,13.31259938
Pkmyt1,11.968040002649,13.31259938
Paqr4,13.31259938,11.9524380914507
Pla2g7,13.31259938,13.31259938
Tnfrsf21,13.31259938,13.31259938
Cenpq,11.7749708560955,13.31259938
Mut,13.31259938,13.31259938
Satb1,10.9800391959045,11.84205720002
Aars2,11.5999632101627,11.3471096671858
Mrpl14,13.31259938,13.31259938
Sgol1,9.19649098144273,9.33023876360435
Slc29a1,13.31259938,13.31259938
Hsp90ab1,13.31259938,13.31259938
Nfkbie,13.31259938,13.31259938
Vegfa,11.9227863691426,13.31259938
Gtpbp2,13.31259938,13.31259938
Polh,11.8835172598936,13.31259938
Clic5,10.7971577959141,11.4081550654208
Enpp5,9.74444204959704,11.2048308176707
Enpp4,11.8150393472461,13.31259938
Cyp39a1,10.4059918716583,8.86347187293821
Fbxl17,13.31259938,13.31259938
Rsph9,11.3080959364971,11.666252836354
Mrps18a,13.31259938,13.31259938
Rrp36,13.31259938,13.31259938
Ptk7,10.3746137562284,10.129912615924
Cnpy3,13.31259938,13.31259938
Taf8,13.31259938,13.31259938
Guca1a,13.31259938,13.31259938
Bysl,11.9685404916865,13.31259938
Tfeb,13.31259938,13.31259938
Foxp4,13.31259938,13.31259938
Trem2,13.31259938,13.31259938
Nfya,13.31259938,13.31259938
Brd4,13.31259938,13.31259938
Stk38,13.31259938,13.31259938
Ppil1,13.31259938,13.31259938
Cpne5,9.42664084763887,7.5844137842996
Pi16,11.3183414374968,11.5573460859312
Mtch1,13.31259938,13.31259938
Fgd2,13.31259938,13.31259938
Pim1,13.31259938,13.31259938
Ccdc167,13.31259938,13.31259938
Cmtr1,13.31259938,13.31259938
Abcg1,13.31259938,13.31259938
Slc37a1,11.3494172773182,11.244219776422
Wdr4,13.31259938,13.31259938
Ndufv3,13.31259938,13.31259938
Sik1,13.31259938,13.31259938
Arhgap28,10.4724293088298,10.2582640178208
Epb41l3,11.1343170482609,11.355552919893
Akap8,13.31259938,13.31259938
Myl12a,13.31259938,13.31259938
Myom1,11.0760578000733,9.36106209421316
Wiz,13.31259938,13.31259938
Lpin2,13.31259938,13.31259938
Emilin2,13.31259938,13.31259938
Cyp4f13,13.31259938,13.31259938
Ndc80,11.8283358086401,10.5223703423399
Lbh,13.31259938,13.31259938
Galnt14,9.18275323870503,8.99506428241359
Xdh,13.31259938,13.31259938
Dpy30,13.31259938,13.31259938
Spast,13.31259938,13.31259938
Slc30a6,11.8172639516935,13.31259938
Prkd3,13.31259938,13.31259938
Yipf4,13.31259938,13.31259938
Birc6,13.31259938,13.31259938
Crim1,13.31259938,13.31259938
Vit,9.9949252597859,9.90783955891286
Strn,13.31259938,13.31259938
Ttc27,13.31259938,13.31259938
Cebpz,13.31259938,13.31259938
Ndufaf7,13.31259938,13.31259938
Pja2,13.31259938,13.31259938
Qpct,13.31259938,13.31259938
Man2a1,13.31259938,13.31259938
Vapa,13.31259938,13.31259938
Hnrnpll,13.31259938,13.31259938
Ralbp1,13.31259938,13.31259938
Srsf7,13.31259938,13.31259938
Twsg1,11.8977775836968,13.31259938
Ndufv2,13.31259938,13.31259938
Wash1,13.31259938,13.31259938
Fam21,13.31259938,13.31259938
X1600002H07Rik,11.5824133093027,11.3486484839848
Lrpprc,13.31259938,13.31259938
Pdpk1,13.31259938,13.31259938
Prepl,11.9051167025031,11.8442405624159
Abca3,13.31259938,13.31259938
Eci1,13.31259938,13.31259938
Srbd1,13.31259938,11.6767046512251
E4f1,13.31259938,13.31259938
Epas1,13.31259938,13.31259938
Rhoq,13.31259938,13.31259938
Pigf,13.31259938,13.31259938
Cript,13.31259938,13.31259938
Mcfd2,13.31259938,13.31259938
Msh2,13.31259938,13.31259938
Hagh,13.31259938,13.31259938
Spsb3,13.31259938,13.31259938
C3,13.31259938,13.31259938
Hn1l,13.31259938,13.31259938
Tmem204,11.1997241403651,13.31259938
Ift140,13.31259938,13.31259938
Telo2,13.31259938,13.31259938
Pot1b,13.31259938,13.31259938
Nme4,13.31259938,13.31259938
Tmem8,13.31259938,13.31259938
Mrpl28,13.31259938,13.31259938
Axin1,13.31259938,13.31259938
Fam234a,13.31259938,13.31259938
Luc7l,13.31259938,13.31259938
Dusp1,12.0774176983113,12.040761778493
Bnip1,13.31259938,13.31259938
Phf1,13.31259938,13.31259938
Cuta,13.31259938,13.31259938
Plin3,13.31259938,13.31259938
Kdm4b,13.31259938,13.31259938
Rfx2,13.31259938,13.31259938
Uqcc2,13.31259938,13.31259938
Ip6k3,11.6274796531948,13.31259938
Mllt1,13.31259938,13.31259938
Nudt3,13.31259938,13.31259938
Taf11,13.31259938,13.31259938
Anks1,13.31259938,13.31259938
Zfp523,13.31259938,11.9402422392376
Fkbp5,13.31259938,13.31259938
Cul2,13.31259938,13.31259938
Bambi,11.8404175070496,11.2549273779986
Mtpap,13.31259938,13.31259938
Map3k8,13.31259938,13.31259938
Svil,13.31259938,13.31259938
Zeb1,11.5626597127655,11.665635659283
Epc1,13.31259938,13.31259938
Sos1,13.31259938,11.8360358596549
Map4k3,13.31259938,13.31259938
Thumpd2,11.2913902554323,9.92031123311514
Pkdcc,13.31259938,13.31259938
Thada,11.5705936370874,11.4293977205887
Dync2li1,11.4723793812062,10.7184081576757
Polr2d,13.31259938,13.31259938
Sap130,13.31259938,13.31259938
Celf4,11.4871254588279,11.1971640071781
Tpgs2,11.7046121647106,11.7818216231686
Slc39a6,13.31259938,13.31259938
Elp2,13.31259938,13.31259938
X2700062C07Rik,13.31259938,13.31259938
Zfp397,11.8398705283332,11.5811047842626
Mapre2,13.31259938,13.31259938
Wac,13.31259938,13.31259938
Ccny,13.31259938,13.31259938
Rock1,13.31259938,13.31259938
Mib1,13.31259938,13.31259938
Zfp871,13.31259938,13.31259938
Adamts10,13.31259938,13.31259938
Myo1f,13.31259938,13.31259938
Dtna,10.4453576100453,10.3033987250666
Tapbp,13.31259938,13.31259938
Pfdn6,13.31259938,13.31259938
Wdr46,13.31259938,13.31259938
Rnf138,13.31259938,13.31259938
Vps52,13.31259938,13.31259938
Ring1,13.31259938,13.31259938
Slc39a7,13.31259938,13.31259938
Col11a2,10.0451398589994,9.85684592352423
H2.Oa,8.42975774423775,13.31259938
Brd2,13.31259938,13.31259938
Psmb8,13.31259938,13.31259938
Tap2,13.31259938,13.31259938
Btnl2,13.31259938,13.31259938
Pfdn1,13.31259938,13.31259938
Tmem173,13.31259938,13.31259938
Dnajc18,11.2785309998301,11.4074169519096
Mzb1,11.2334321090135,13.31259938
Sil1,13.31259938,13.31259938
Hspa9,13.31259938,13.31259938
Etf1,13.31259938,13.31259938
Nelfe,13.31259938,13.31259938
Cdc23,13.31259938,13.31259938
C2,13.31259938,13.31259938
Stard4,13.31259938,13.31259938
Tslp,13.31259938,13.31259938
Bin1,13.31259938,13.31259938
Ercc3,13.31259938,13.31259938
Map3k2,13.31259938,13.31259938
Iws1,13.31259938,11.7390474935194
Csnk2b,13.31259938,13.31259938
Bag6,13.31259938,13.31259938
Prrc2a,13.31259938,13.31259938
Lims2,11.1378813045676,11.423568850039
Aif1,13.31259938,13.31259938
Wdr33,13.31259938,13.31259938
Tnf,13.31259938,13.31259938
Atp6v1g2,13.31259938,11.4624642566754
Riok3,13.31259938,13.31259938
X3110002H16Rik,13.31259938,13.31259938
Npc1,13.31259938,13.31259938
Zfp521,10.5359414587663,9.64775434456226
Dhx16,13.31259938,13.31259938
Impact,13.31259938,13.31259938
Ttc39c,13.31259938,13.31259938
Ndfip1,13.31259938,13.31259938
Atat1,13.31259938,10.370074933352
Spry4,10.2858352508039,9.75840213062917
Gnl1,13.31259938,13.31259938
Cabyr,9.66267708900471,6.90260095130508
Nr3c1,13.31259938,13.31259938
Mrps18b,13.31259938,13.31259938
X0610009O20Rik,13.31259938,13.31259938
Rpp21,13.31259938,13.31259938
Arap3,11.5882870291815,13.31259938
Hdac3,13.31259938,13.31259938
Diaph1,13.31259938,13.31259938
Trim26,13.31259938,13.31259938
Gabbr1,13.31259938,13.31259938
Dcp2,13.31259938,13.31259938
Ik,13.31259938,13.31259938
Mal2,10.0144459493758,8.9058983106948
Ankhd1,13.31259938,13.31259938
Hbegf,13.31259938,13.31259938
Rbm27,13.31259938,13.31259938
Lars,13.31259938,13.31259938
Tcerg1,13.31259938,13.31259938
Dpysl3,13.31259938,13.31259938
Dtwd2,11.231765284929,11.3269542371205
Hsd17b4,13.31259938,13.31259938
Mbd2,13.31259938,13.31259938
Smad4,13.31259938,13.31259938
Sec11c,13.31259938,13.31259938
Pmaip1,13.31259938,13.31259938
Impa2,11.5863317784612,11.5003385042264
Afg3l2,13.31259938,13.31259938
Srfbp1,13.31259938,13.31259938
Lox,10.2434513292043,8.16214583713507
Slmo1,11.7284483597444,11.5257269932126
Spire1,13.31259938,13.31259938
Snx24,13.31259938,13.31259938
Psmg2,13.31259938,13.31259938
Ppic,7.66567338352152,11.2841710328755
Ldlrad4,13.31259938,13.31259938
Setbp1,10.5086703521455,10.2696807621496
Me2,13.31259938,13.31259938
Cxxc1,13.31259938,13.31259938
Mbd1,13.31259938,13.31259938
Smad2,13.31259938,13.31259938
Atp9b,13.31259938,13.31259938
Rbfa,13.31259938,13.31259938
Csnk1a1,13.31259938,13.31259938
Pcyox1l,11.3662279027515,11.664400512501
Grpel2,11.3738048184936,11.8272324387858
Napg,13.31259938,13.31259938
Txnl1,13.31259938,13.31259938
Nars,13.31259938,13.31259938
Fech,13.31259938,13.31259938
Nedd4l,11.3292942860714,11.1590838791543
Lmnb1,13.31259938,13.31259938
C330018D20Rik,13.31259938,13.31259938
Slc12a2,13.31259938,13.31259938
Slc27a6,10.9264339790223,10.507293170544
Isoc1,13.31259938,13.31259938
Dctn4,13.31259938,13.31259938
Rbm22,13.31259938,13.31259938
Cd74,13.31259938,13.31259938
Tcof1,13.31259938,13.31259938
Tmx3,13.31259938,13.31259938
Camk2a,11.4702604406895,13.31259938
Pdgfrb,9.36106209421316,10.487873303457
Csf1r,12.1095393753029,12.0667053881912
Hmgxb3,13.31259938,13.31259938
Gnaq,13.31259938,13.31259938
Psat1,13.31259938,13.31259938
Tle4,13.31259938,13.31259938
Cndp2,13.31259938,13.31259938
Timm21,13.31259938,13.31259938
Cyb5a,13.31259938,13.31259938
Scgb1a1,13.31259938,13.31259938
Asrgl1,11.2048308176707,13.31259938
Anxa1,13.31259938,13.31259938
Incenp,13.31259938,13.31259938
Fth1,12.8618398887594,12.9162969449446
Rab3il1,13.31259938,13.31259938
Fads3,11.9819884795443,11.4118399790619
Tmem138,11.558011360547,10.8283748198102
Tmem216,11.5600053456913,11.8021808717639
Sdhaf2,13.31259938,13.31259938
Ms4a7,13.31259938,13.31259938
Ms4a1,11.8100214096673,13.31259938
Ms4a4c,13.31259938,13.31259938
Ms4a6b,13.31259938,13.31259938
Ms4a6d,13.31259938,13.31259938
Mrpl16,13.31259938,13.31259938
Osbp,13.31259938,13.31259938
Fam111a,13.31259938,13.31259938
Zfp91,13.31259938,13.31259938
Lpxn,13.31259938,13.31259938
Ostf1,13.31259938,13.31259938
Ms4a8a,13.31259938,13.31259938
Ccdc86,13.31259938,13.31259938
Prpf19,13.31259938,13.31259938
Tmem132a,11.127162009308,11.3835956902768
Slc15a3,13.31259938,13.31259938
Ddb1,13.31259938,13.31259938
Syt7,10.4177681893581,9.23360886468457
Zfand5,13.31259938,13.31259938
Tmem2,13.31259938,13.31259938
Rtn3,13.31259938,13.31259938
Atl3,13.31259938,13.31259938
Naa40,13.31259938,13.31259938
Lipo1,13.31259938,13.31259938
Otub1,13.31259938,13.31259938
Cdc42bpg,13.31259938,13.31259938
Ehd1,13.31259938,13.31259938
Atg2a,13.31259938,13.31259938
Stambpl1,13.31259938,13.31259938
Ppp2r5b,13.31259938,13.31259938
Fas,13.31259938,13.31259938
Cdc37l1,13.31259938,11.9024998724412
Lipa,13.31259938,13.31259938
Ak3,13.31259938,13.31259938
Rcl1,13.31259938,13.31259938
Snx15,13.31259938,13.31259938
Jak2,13.31259938,13.31259938
Sac3d1,11.5928390019803,11.1911726360916
Cdca5,11.053589408517,10.6237164686726
Zfpl1,13.31259938,13.31259938
Tnfrsf25,13.31259938,11.5250466598288
Kif20b,10.773293598599,5.93689921244601
Tm7sf2,11.6985910689623,10.9519677922792
Rpp30,13.31259938,13.31259938
Syvn1,13.31259938,13.31259938
Il33,8.78835382560576,10.0807604937629
Tnks2,13.31259938,13.31259938
Tjp2,13.31259938,13.31259938
Uhrf2,13.31259938,13.31259938
Slc25a45,13.31259938,13.31259938
Rad9a,13.31259938,13.31259938
Dpf2,13.31259938,13.31259938
Mrpl21,13.31259938,13.31259938
Rps6kb2,13.31259938,13.31259938
Ighmbp2,11.1937434138814,11.3700213347841
Pola2,13.31259938,13.31259938
Coro1b,13.31259938,13.31259938
Eif1ad,13.31259938,13.31259938
Chka,13.31259938,13.31259938
Banf1,13.31259938,13.31259938
Tmem134,13.31259938,13.31259938
Aip,13.31259938,13.31259938
Pitpnm1,13.31259938,13.31259938
Sf3b2,13.31259938,13.31259938
Pold4,13.31259938,13.31259938
Pacs1,13.31259938,13.31259938
Cdk2ap2,13.31259938,13.31259938
Adrbk1,13.31259938,13.31259938
Acy3,10.7373279224933,8.31479935552225
Rab1b,13.31259938,13.31259938
Yif1a,13.31259938,13.31259938
Cbwd1,13.31259938,11.865356950968
Aldh3b1,13.31259938,13.31259938
Asah2,13.31259938,13.31259938
Rce1,13.31259938,13.31259938
Slc29a2,8.86347187293821,10.5372915754138
Pcx,10.7548426553135,10.756002778394
Apba1,13.31259938,13.31259938
Papss2,13.31259938,13.31259938
Cpt1a,13.31259938,13.31259938
Peli3,13.31259938,11.6815970739865
Mrpl11,13.31259938,13.31259938
Mtl5,8.11228735138561,8.37644373395922
Mus81,13.31259938,13.31259938
Ppp6r3,13.31259938,13.31259938
Efemp2,13.31259938,13.31259938
Fibp,13.31259938,13.31259938
Fosl1,11.2425653765571,10.5031537202676
Lrp5,13.31259938,13.31259938
Drap1,13.31259938,13.31259938
Smarca2,13.31259938,13.31259938
Vldlr,11.260660260784,11.8749997007922
Rnaseh2c,13.31259938,13.31259938
Kat5,13.31259938,13.31259938
Rela,13.31259938,13.31259938
Ehbp1l1,13.31259938,13.31259938
Ltbp3,11.895147395496,11.688904739903
Scyl1,13.31259938,13.31259938
Capn1,13.31259938,13.31259938
Smc5,13.31259938,13.31259938
Arl2,13.31259938,13.31259938
Men1,13.31259938,13.31259938
Map4k2,13.31259938,13.31259938
Sf1,13.31259938,13.31259938
Rps6ka4,13.31259938,13.31259938
Prdx5,13.31259938,13.31259938
Esrra,13.31259938,13.31259938
Gpr137,13.31259938,13.31259938
Bad,13.31259938,13.31259938
Plcb3,13.31259938,13.31259938
Vegfb,13.31259938,13.31259938
Dnajc4,13.31259938,13.31259938
Fermt3,13.31259938,13.31259938
Stip1,13.31259938,13.31259938
Rcor2,10.7443593522021,9.80622531449069
AI846148,11.8044253768396,11.6625458073305
Smc3,13.31259938,13.31259938
Pdcd4,13.31259938,13.31259938
Shoc2,13.31259938,13.31259938
Gpam,11.2793380700319,11.4716734134406
Acsl5,13.31259938,13.31259938
Zdhhc6,13.31259938,13.31259938
Vti1a,13.31259938,13.31259938
Tcf7l2,11.79711793141,13.31259938
Hhex,13.31259938,13.31259938
Cep55,11.1988712673234,10.8930770872078
Eif3a,13.31259938,13.31259938
Fam45a,13.31259938,13.31259938
Prdx3,13.31259938,13.31259938
Plce1,10.5250947976838,10.2234614869754
Noc3l,11.9894057712586,11.2777234778856
Hells,11.7437333396393,13.31259938
Sorbs1,9.43535682288989,8.99898923010584
Aldh18a1,11.8458759185087,13.31259938
Ccnj,9.8306568716926,6.43099142940129
Tm9sf3,13.31259938,13.31259938
Pik3ap1,13.31259938,13.31259938
Lcor,11.6038343647202,13.31259938
Slit1,9.40017245381013,10.729081038545
Add3,13.31259938,13.31259938
Xpnpep1,13.31259938,13.31259938
Arl3,13.31259938,13.31259938
Sfxn2,13.31259938,13.31259938
Maoa,13.31259938,13.31259938
Fundc1,13.31259938,13.31259938
Msr1,13.31259938,13.31259938
Taf5,11.3669873875357,11.5973766576147
Pcgf6,13.31259938,13.31259938
X5430427O19Rik,13.31259938,13.31259938
Gk,8.21033865413253,11.5705936370874
Slk,13.31259938,13.31259938
Sfr1,13.31259938,13.31259938
Gsto1,13.31259938,13.31259938
Casp7,13.31259938,13.31259938
Dclre1a,13.31259938,13.31259938
Nhlrc2,13.31259938,13.31259938
Ablim1,11.5967292942447,13.31259938
Trub1,11.2704353681945,10.4667720663195
Hspa12a,11.1617124247812,10.7314421054044
X3110040N11Rik,13.31259938,13.31259938
Hdgfrp3,10.3821468723594,9.94086072120739
P4hb,13.31259938,13.31259938
Arhgdia,13.31259938,13.31259938
Ints4,13.31259938,13.31259938
Alyref,13.31259938,13.31259938
Pcyt2,13.31259938,13.31259938
Sirt7,13.31259938,13.31259938
Tollip,13.31259938,13.31259938
Pycr1,7.09090084098572,11.0085485661951
Aspscr1,13.31259938,13.31259938
Stra13,13.31259938,13.31259938
Lrrc45,13.31259938,13.31259938
Mob2,13.31259938,13.31259938
Cbr2,12.2728401642839,12.0172487372615
Maged1,13.31259938,13.31259938
Fasn,13.31259938,13.31259938
Arhgap19,13.31259938,13.31259938
Dus1l,13.31259938,13.31259938
Zdhhc16,13.31259938,13.31259938
Rfng,13.31259938,13.31259938
Mms19,13.31259938,13.31259938
Slc16a3,13.31259938,13.31259938
Csnk1d,13.31259938,13.31259938
Sectm1a,8.97128767747828,9.21348122095334
Ogfod3,13.31259938,13.31259938
Ubtd1,13.31259938,13.31259938
Wdr45b,13.31259938,13.31259938
Pi4k2a,13.31259938,13.31259938
R3hcc1l,13.31259938,13.31259938
Hps1,13.31259938,13.31259938
Got1,13.31259938,13.31259938
Entpd7,11.8610505090815,13.31259938
Cutc,13.31259938,13.31259938
Dnmbp,13.31259938,13.31259938
Erlin1,13.31259938,13.31259938
Chuk,13.31259938,13.31259938
Cwf19l1,10.9869725252927,10.6147917968623
Scd2,11.3009600326551,13.31259938
Ndufb8,13.31259938,13.31259938
Sema4g,10.5031537202676,10.0489310857378
Mrpl43,13.31259938,13.31259938
Peo1,11.477311506344,11.2065290344345
Sfxn3,13.31259938,13.31259938
Kazald1,10.8173032633997,11.1467536097609
Lbx1,13.31259938,11.5385927417727
Btrc,11.2712469786952,11.4147811483288
Poll,13.31259938,13.31259938
Ldb1,13.31259938,13.31259938
Gbf1,13.31259938,13.31259938
Nfkb2,13.31259938,13.31259938
Fbxl15,13.31259938,11.9004029855066
Tmem180,11.1262651292077,10.9367017974943
Actr1a,13.31259938,13.31259938
Sufu,13.31259938,13.31259938
Hexa,13.31259938,13.31259938
Arih1,13.31259938,13.31259938
Bbs4,11.8642815450268,13.31259938
Adpgk,13.31259938,13.31259938
Parp6,13.31259938,13.31259938
Limd1,13.31259938,13.31259938
Sacm1l,13.31259938,13.31259938
Fyco1,13.31259938,13.31259938
Tbl1x,13.31259938,13.31259938
Hsd17b10,13.31259938,13.31259938
Huwe1,13.31259938,13.31259938
Tsr2,13.31259938,13.31259938
Gnl3l,11.9150175921414,13.31259938
Maged2,13.31259938,13.31259938
Apex2,11.8299892828057,11.5882870291815
Alas2,13.31259938,13.31259938
Pfkfb1,7.0761145673729,11.7484040154793
Abhd6,13.31259938,11.8332905568285
Flnb,13.31259938,13.31259938
Dnase1l3,13.31259938,13.31259938
Polr3a,13.31259938,11.9181301248347
Sat1,13.31259938,13.31259938
Acot9,13.31259938,13.31259938
Prdx4,13.31259938,13.31259938
Banp,13.31259938,13.31259938
Sp4,11.6198532913841,11.4337539705423
Atp10a,10.8470036376219,11.2090726173371
Ube3a,13.31259938,13.31259938
Padi3,9.18619995770989,10.5653560181491
Padi4,13.31259938,13.31259938
Kdm5c,13.31259938,13.31259938
Sbds,13.31259938,13.31259938
Rabgef1,13.31259938,13.31259938
Cd63,13.31259938,13.31259938
Ormdl2,13.31259938,13.31259938
